数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
公关.csv,郑州礼灿文化传媒有限公司,商务形象专员/商务助理礼仪专员（可接受无经验）+包住宿+外地来入职路费报销,7000-14000元,7000.0,14000.0,10500.0,形象气质佳、能接受晚班工作、踏实努力搞钱、活动公关、媒体公关,形象气质佳,经验不限,学历不限,汕头·龙湖区·金霞街道,汕头·龙湖区·金霞街道,汕头,龙湖区,金霞街道,民营,100-299人,会议/展览
公关.csv,懿云汇(厦门)数字科技有限公司,销售商务专员（周末双休）,6000-10000元,6000.0,10000.0,8000.0,商务管理、销售管理、政府关系管理、集团公司、商务经验、谈判经验、沟通管理能力,商务管理,3-5年,大专,厦门·集美·后溪,厦门·集美·后溪,厦门,集美,后溪,民营,20-99人,云计算/大数据
公关.csv,河南壹玖纵横管理咨询有限公司,公益经理,6000-8000元,6000.0,8000.0,7000.0,慈善活动,慈善活动,3-5年,本科,郑州·惠济·迎宾路,郑州·惠济·迎宾路,郑州,惠济,迎宾路,民营,20-99人,咨询服务
公关.csv,中青旅联科（北京）数字营销有限公司,公关客户经理,1.5-2万·13薪,16250.0,21666.67,18958.33,乙方公司、品牌公关,乙方公司,5-10年,本科,北京·东城·北新桥,北京·东城·北新桥,北京,东城,北新桥,股份制企业,100-299人,广告/营销
公关.csv,杭州长川科技股份有限公司,公共关系主管,1-1.5万·16薪,13333.33,20000.0,16666.67,政府公关、商务公关,政府公关,3-5年,本科,内江·东兴区·东兴街道,内江·东兴区·东兴街道,内江,东兴区,东兴街道,上市公司,1000-9999人,电子/半导体/集成电路
公关.csv,福建正贵实业有限公司,公关经理,6000-12000元,6000.0,12000.0,9000.0,政府公关、商务公关、危机公关、品牌体系建设、高层关系维护、跨部门项目统筹,政府公关,经验不限,大专,福州·鼓楼·鼓东,福州·鼓楼·鼓东,福州,鼓楼,鼓东,民营,20-99人,企业服务
公关.csv,郑州丽之健体育用品有限公司,公关专员,5000-10000元,5000.0,10000.0,7500.0,危机公关、品牌公关、媒体公关,危机公关,1-3年,大专,郑州·金水·经八路,郑州·金水·经八路,郑州,金水,经八路,民营,100-299人,医疗设备/器械
公关.csv,陕西西高电气科技集团有限公司,行政外联主管,6000-7000元,6000.0,7000.0,6500.0,未知,未知,1-3年,大专,西安·莲湖·环城西路,西安·莲湖·环城西路,西安,莲湖,环城西路,民营,100-299人,矿产/采掘
公关.csv,淮南万优供应链管理有限公司,舆情公关主管,8000-12000元,8000.0,12000.0,10000.0,甲方公司、媒体公关、危机公关,甲方公司,3-5年,本科,合肥·蜀山·荷叶地,合肥·蜀山·荷叶地,合肥,蜀山,荷叶地,10000人以上,新零售,未知
公关.csv,福州市晋安区鼓山镇涂朝静茶叶商行,商务公关,1-1.1万,10000.0,11000.0,10500.0,营销,营销,经验不限,学历不限,福州·南街,福州·南街,福州,南街,未知,20-99人,文化艺术/娱乐,未知
公关.csv,天津真道科技有限公司,商务BD（周末双休/五险一金/非销售）,6000-9000元,6000.0,9000.0,7500.0,周末双休、季度晋升、高薪诚聘、渠道合作、商务合作、企业客户、KA大客户,周末双休,经验不限,本科,天津·南开·广开,天津·南开·广开,天津,南开,广开,股份制企业,300-499人,互联网
公关.csv,湖南洁诚自动化科技有限公司,公关经理,5000-9000元,5000.0,9000.0,7000.0,品牌公关、商务公关、活动公关,品牌公关,1-3年,大专,长沙·芙蓉·马坡岭,长沙·芙蓉·马坡岭,长沙,芙蓉,马坡岭,股份制企业,20-99人,人工智能
公关.csv,上海大索尔商贸有限公司,商务公关,7000-14000元,7000.0,14000.0,10500.0,危机公关、品牌公关、政府公关,危机公关,经验不限,大专,上海·新江湾城,上海·新江湾城,上海,新江湾城,未知,20人以下,服装/纺织/皮革,未知
公关.csv,晟通集团,行政外联经理/总助（英语、法语流利优先）,1-2万·13薪,10833.33,21666.67,16250.0,甲方公司、品牌公关、政府公关、商务公关,甲方公司,5-10年,本科,长沙·望城·白沙洲,长沙·望城·白沙洲,长沙,望城,白沙洲,民营,1000-9999人,新材料
公关.csv,联合星海企业管理有限公司,兼职外联公关,6000-8000元·13薪,6500.0,8666.67,7583.33,政府拓展、政企合作、外联办事员,政府拓展,1-3年,大专,安阳·北关区·解放路街道,安阳·北关区·解放路街道,安阳,北关区,解放路街道,民营,300-499人,咨询服务
公关.csv,江阴华超新能源有限公司,商务公关,8000-12000元,8000.0,12000.0,10000.0,市场情报分析、商务公关,市场情报分析,经验不限,本科,无锡·江阴·华士,无锡·江阴·华士,无锡,江阴,华士,20-99人,新能源,未知
公关.csv,徕慨(沈阳)百货商贸有限公司,品牌公关专员6000-8000,6000-8000元,6000.0,8000.0,7000.0,未知,未知,经验不限,学历不限,长春·二道·东方广场,长春·二道·东方广场,长春,二道,东方广场,100-299人,零售/批发,未知
公关.csv,海南万加文化有限公司河南分公司,商务接待经理,6000-10000元,6000.0,10000.0,8000.0,活动公关,活动公关,经验不限,大专,三亚·吉阳区,三亚·吉阳区,三亚,吉阳区,未知,20-99人,企业服务,未知
公关.csv,智海王潮传播集团有限公司,活动策划（公关/营销/大型活动）,6000-8000元·13薪,6500.0,8666.67,7583.33,未知,未知,1-3年,本科,海口·龙华·城西,海口·龙华·城西,海口,龙华,城西,民营,500-999人,广告/营销
公关.csv,重庆锐骐物资有限公司,公关经理/可居家办公,6000-10000元,6000.0,10000.0,8000.0,商务公关,商务公关,1-3年,高中,武威·凉州区·和平镇,武威·凉州区·和平镇,武威,凉州区,和平镇,民营,20-99人,零售/批发
公关.csv,上海万吉瑞安全技术有限公司,身高180 大型活动现场管理 月入过万,1-2万,10000.0,20000.0,15000.0,无经验也可,无经验也可,经验不限,学历不限,上海·普陀·长风新村,上海·普陀·长风新村,上海,普陀,长风新村,300-499人,网络/信息安全,未知
公关.csv,探迹科技,资深财经公关,1.8-3万,18000.0,30000.0,24000.0,甲方公司、财经公关,甲方公司,5-10年,本科,广州·海珠·琶洲,广州·海珠·琶洲,广州,海珠,琶洲,民营,1000-9999人,互联网
公关.csv,广东倍倍旺食品有限公司,营销公关专员,3000-4000元,3000.0,4000.0,3500.0,私厨公关、餐厅公共,私厨公关,经验不限,学历不限,揭阳·普宁市·流沙东街道,揭阳·普宁市·流沙东街道,揭阳,普宁市,流沙东街道,民营,100-299人,食品/饮料
公关.csv,信隆融资租赁有限公司,商务公关经理,1-1.5万,10000.0,15000.0,12500.0,活动公关、媒体公关、危机公关、人际沟通能力、创意策划,活动公关,1-3年,大专,合肥·包河·烟墩,合肥·包河·烟墩,合肥,包河,烟墩,国企,20-99人,租赁/拍卖/典当/担保
公关.csv,牛博士(太原)生物科技有限公司,业务总助（双休+出差+商务公关）,5000-8000元,5000.0,8000.0,6500.0,品牌公关、商务出差陪同、项目全流程跟进、跨部门协调,品牌公关,3-5年,本科,北京·顺义,北京·顺义,北京,顺义,未知,股份制企业,20-99人,科学技术推广
公关.csv,郑州晟邑文化传媒有限公司,公关活动策划执行专员,4000-6000元,4000.0,6000.0,5000.0,未知,未知,3-5年,大专,郑州·金水·祭城路,郑州·金水·祭城路,郑州,金水,祭城路,民营,20-99人,广告/营销
公关.csv,淄博创联天下网络科技有限公司,商务总助,1-2万,10000.0,20000.0,15000.0,媒体公关、政府公关,媒体公关,1年以下,大专,滨州·邹平市·黄山街道,滨州·邹平市·黄山街道,滨州,邹平市,黄山街道,20人以下,互联网,未知
公关.csv,河南优信消防技术服务有限公司,商务公关,8000-15000元,8000.0,15000.0,11500.0,活动公关、政府公关,活动公关,经验不限,学历不限,信阳·平桥区·南京路街道,信阳·平桥区·南京路街道,信阳,平桥区,南京路街道,民营,20-99人,建筑工程检测
公关.csv,南昌新荷文化旅游有限公司抚州分公司,政府公关经理,8000-10000元,8000.0,10000.0,9000.0,政府公关、甲方公司、媒体公关、商务公关,政府公关,3-5年,大专,抚州·临川区·温泉镇,抚州·临川区·温泉镇,抚州,临川区,温泉镇,100-299人,未知,未知
公关.csv,江宁区铄石流金工程技术咨询工作室(个体工商户),商务公关,1-2万,10000.0,20000.0,15000.0,危机公关、活动公关、秘书,危机公关,3-5年,学历不限,南京·栖霞·马群,南京·栖霞·马群,南京,栖霞,马群,合资,300-499人,建筑设计
公关.csv,海澜集团,对外合作,1-1.7万,10000.0,17000.0,13500.0,合作拓展、合作方案执行、合作落地执行,合作拓展,1-3年,本科,无锡·江阴·新桥,无锡·江阴·新桥,无锡,江阴,新桥,民营,10000人以上,服装/纺织/皮革
公关.csv,山东强基亮睛医疗技术服务有限公司,商务公关,8000-16000元,8000.0,16000.0,12000.0,未知,未知,1-3年,学历不限,济南·历下·龙洞,济南·历下·龙洞,济南,历下,龙洞,民营,20-99人,人力资源服务
公关.csv,中电建(蕲春)新材料有限公司,对外协调岗,8000-16000元,8000.0,16000.0,12000.0,未知,未知,3-5年,本科,武汉·武昌,武汉·武昌,武汉,武昌,未知,国企,20-99人,矿产/采掘
公关.csv,内蒙古塞牧食品有限公司,商务接待员,5000-6000元,5000.0,6000.0,5500.0,晋升空间大,晋升空间大,1-3年,本科,乌兰察布·察哈尔右翼前旗·平地泉镇,乌兰察布·察哈尔右翼前旗·平地泉镇,乌兰察布,察哈尔右翼前旗,平地泉镇,500-999人,农副产品加工制造,未知
公关.csv,广西珂深威医疗科技有限公司,公关岗,5000-10000元,5000.0,10000.0,7500.0,品牌公关、政府公关、商务公关,品牌公关,5-10年,本科,桂林·灵川县·定江镇,桂林·灵川县·定江镇,桂林,灵川县,定江镇,民营,100-299人,医疗设备/器械
公关.csv,北京东恒会展服务股份有限公司,SAM线下活动,1.5-2万,15000.0,20000.0,17500.0,线下活动,线下活动,5-10年,本科,北京·朝阳·酒仙桥,北京·朝阳·酒仙桥,北京,朝阳,酒仙桥,股份制企业,20-99人,会议/展览
公关.csv,江苏护佑健康科技有限公司,商务公关经理,1.2-2万·13薪,13000.0,21666.67,17333.33,媒体公关、危机公关、艺人经纪、社交平台运营、商务合作管理,媒体公关,5-10年,本科,上海·青浦·徐泾,上海·青浦·徐泾,上海,青浦,徐泾,民营,500-999人,食品/饮料
公关.csv,上海金引建设发展有限公司,公共关系专员,7000-9000元·13薪,7583.33,9750.0,8666.67,政府公关、商务公关,政府公关,1-3年,本科,上海·浦东·金桥,上海·浦东·金桥,上海,浦东,金桥,20-99人,装饰装修,未知
公关.csv,厦门象盛镍业有限公司,公共关系主管,1.3-1.5万,13000.0,15000.0,14000.0,未知,未知,1-3年,大专,印度尼西亚,印度尼西亚,印度尼西亚,未知,未知,国企,10000人以上,钢铁/有色金属冶炼及加工
公关.csv,珩星(海南)文化传媒有限公司,外联部经理,1.2-1.6万,12000.0,16000.0,14000.0,媒体公关、政府公关、品牌公关,媒体公关,3-5年,大专,海口·龙华·金贸,海口·龙华·金贸,海口,龙华,金贸,民营,20-99人,文化艺术/娱乐
公关.csv,中方展业(北京)国际展览有限公司,外联专员,4000-5000元,4000.0,5000.0,4500.0,未知,未知,1-3年,大专,廊坊·安次区·北史家务镇,廊坊·安次区·北史家务镇,廊坊,安次区,北史家务镇,民营,20-99人,会议/展览
公关.csv,深邦智能科技集团(青岛)有限公司,商务公关经理,1-2万,10000.0,20000.0,15000.0,政府公关,政府公关,5-10年,本科,青岛·城阳·棘洪滩,青岛·城阳·棘洪滩,青岛,城阳,棘洪滩,民营,100-299人,仪器仪表制造
公关.csv,大庆万诺科技开发有限公司,公关经理,1.1-1.2万,11000.0,12000.0,11500.0,未知,未知,3-5年,学历不限,大庆·龙凤区·三永街道,大庆·龙凤区·三永街道,大庆,龙凤区,三永街道,20人以下,零售/批发,未知
公关.csv,洛阳乐嘉食品有限公司,公关,5000-6000元,5000.0,6000.0,5500.0,危机公关、品牌公关、商务公关,危机公关,1-3年,学历不限,洛阳·西工·唐宫路,洛阳·西工·唐宫路,洛阳,西工,唐宫路,民营,500-999人,农/林/牧/渔
公关.csv,北京三快在线科技有限公司,区域公关经理,面议,未知,未知,未知,未知,未知,3-5年,本科,重庆,重庆,重庆,未知,未知,上市公司,10000人以上,互联网
公关.csv,安邦咨询,公共关系办公室战略关系专员,8000-12000元,8000.0,12000.0,10000.0,媒体公关、政府公关、活动公关,媒体公关,1-3年,硕士,北京·大兴·荣华街道,北京·大兴·荣华街道,北京,大兴,荣华街道,民营,500-999人,咨询服务
公关.csv,北京太立圣汇咨询管理有限公司,资深舆情公关咨询顾问,1.5-2万,15000.0,20000.0,17500.0,品牌舆情、社会舆情、政府舆情、危机公关、品牌公关,品牌舆情,5-10年,本科,北京·朝阳·麦子店,北京·朝阳·麦子店,北京,朝阳,麦子店,民营,20人以下,咨询服务
公关.csv,上海全景医学影像科技股份有限公司,商务公关,7000-14000元,7000.0,14000.0,10500.0,营销、大健康,营销,经验不限,大专,郑州·管城·东大街,郑州·管城·东大街,郑州,管城,东大街,民营,500-999人,卫生服务
公关.csv,北京厚泓堂中医诊所股份有限公司,公共关系部部长/副部长,1-2万,10000.0,20000.0,15000.0,品牌公关、政府公关、商务公关,品牌公关,5-10年,本科,北京·海淀·八里庄,北京·海淀·八里庄,北京,海淀,八里庄,20-99人,医美/健康服务,未知
公关.csv,印美(山东)文化科技有限公司,资深公关活动策划/活动执行,6000-10000元,6000.0,10000.0,8000.0,B端服务经验、B端用户、线下活动,B端服务经验,3-5年,大专,济南·槐荫·营市街,济南·槐荫·营市街,济南,槐荫,营市街,民营,100-299人,广告/营销
公关.csv,山东青博工业科技有限公司,商务公关（大客户公关）,8000-16000元,8000.0,16000.0,12000.0,大客户公关、客户关系维护、商务宴请,大客户公关,1-3年,大专,青岛·市北·阜新路,青岛·市北·阜新路,青岛,市北,阜新路,民营,20-99人,计算机软件
公关.csv,熙隆智控(广西)水务有限公司,市场公关经理,6000-12000元,6000.0,12000.0,9000.0,未知,未知,3-5年,本科,南宁·西乡塘·安宁,南宁·西乡塘·安宁,南宁,西乡塘,安宁,民营,20-99人,电力/水利/热力/燃气
公关.csv,江苏世通力效信息科技有限责任公司,公关经理,1-1.5万,10000.0,15000.0,12500.0,品牌公关、跨部门沟通协调、公关活动策划执行、活动公关,品牌公关,3-5年,本科,南京·建邺·沙洲,南京·建邺·沙洲,南京,建邺,沙洲,民营,20-99人,广播/影视
公关.csv,海南里福供应链有限公司,商务公关经理,1-1.1万,10000.0,11000.0,10500.0,未知,未知,3-5年,大专,深圳·宝安·新安,深圳·宝安·新安,深圳,宝安,新安,20-99人,建材,未知
公关.csv,协力管理咨询(深圳)有限公司北京分公司,China Social Media Intern,90-100元/天,1980.0,2200.0,2090.0,MARKETING、EDITING,MARKETING,经验不限,本科,广州·天河·猎德,广州·天河·猎德,广州,天河,猎德,外商独资,100-299人,咨询服务
公关.csv,盈峰环境,商务支持高级专员,8000-15000元·14薪,9333.33,17500.0,13416.67,品牌公关、政府公关、活动公关,品牌公关,3-5年,本科,佛山·顺德·勒流,佛山·顺德·勒流,佛山,顺德,勒流,上市公司,10000人以上,环保
公关.csv,石家庄恒睿给排水设备有限公司,商务公关,4000-7000元,4000.0,7000.0,5500.0,未知,未知,1-3年,大专,石家庄·东开发区·长江,石家庄·东开发区·长江,石家庄,东开发区,长江,民营,20-99人,环保
公关.csv,苏州极巡智能科技有限公司,PR,1.5-3万·15薪,18750.0,37500.0,28125.0,危机公关、品牌公关、媒体公关,危机公关,5-10年,本科,苏州·吴中·太湖,苏州·吴中·太湖,苏州,吴中,太湖,民营,20-99人,摩托车/自行车制造
公关.csv,天津一鸣企业管理服务有限公司,活动执行专员,4000-6000元,4000.0,6000.0,5000.0,未知,未知,1-3年,大专,天津·北辰·大张庄,天津·北辰·大张庄,天津,北辰,大张庄,民营,300-499人,企业服务
公关.csv,中科时空科技(北京)有限公司,商务公关经理,1.2-2万,12000.0,20000.0,16000.0,商务、公关、销售,商务,1-3年,本科,北京·西城·什刹海,北京·西城·什刹海,北京,西城,什刹海,民营,1000-9999人,通信/网络设备
公关.csv,福建省天力卫浴股份有限公司,品管外联经理,1-1.8万,10000.0,18000.0,14000.0,品牌公关、活动公关、商务公关、公关战略制定、社交媒体营销、内外部资源协调,品牌公关,1-3年,大专,泉州·南安市·霞美镇,泉州·南安市·霞美镇,泉州,南安市,霞美镇,民营,300-499人,金属制品业
公关.csv,四川百威智联科技有限公司,行政外联专员,6000-10000元,6000.0,10000.0,8000.0,政府公关,政府公关,1-3年,大专,乐山·市中区·海棠街道,乐山·市中区·海棠街道,乐山,市中区,海棠街道,民营,20-99人,智能硬件
公关.csv,上海誉帆环境建设有限公司南昌分公司,政府公关总监（无责底薪15-30k）,1.5-3万·13薪,16250.0,32500.0,24375.0,甲方公司、政府公关、商务公关、品牌公关、市政工程、城管局、住建局,甲方公司,3-5年,本科,赣州·章贡区·沙河镇,赣州·章贡区·沙河镇,赣州,章贡区,沙河镇,民营,1000-9999人,环保
公关.csv,陕西鑫大恒科技有限责任公司,公共关系副总经理,1-2万,10000.0,20000.0,15000.0,政府公关、品牌公关、危机公关、环保领域背景、跨部门协调、预算管理,政府公关,3-5年,硕士,西安·雁塔·电子城,西安·雁塔·电子城,西安,雁塔,电子城,民营,20人以下,环保
公关.csv,浙江拓烯新材料有限公司,商务公关负责人,1.5-2.5万,15000.0,25000.0,20000.0,商务合作、KA大客户,商务合作,3-5年,本科,杭州·萧山·新街,杭州·萧山·新街,杭州,萧山,新街,民营,300-499人,化学原料/化学制品
公关.csv,何氏眼科,高级公关经理,2-3.5万,20000.0,35000.0,27500.0,品牌公关、媒体公关、政府公关,品牌公关,5-10年,本科,沈阳·皇姑·新乐,沈阳·皇姑·新乐,沈阳,皇姑,新乐,民营,1000-9999人,医院
公关.csv,天津市格物天然气销售有限公司,高薪诚聘市场公关经理,7000-12000元·13薪,7583.33,13000.0,10291.67,乙方公司、商务公关,乙方公司,1-3年,学历不限,保定·竞秀·韩村,保定·竞秀·韩村,保定,竞秀,韩村,20-99人,石油/石化,未知
公关.csv,首亚航空(北京)有限公司,商务公关,1-1.2万,10000.0,12000.0,11000.0,品牌公关,品牌公关,经验不限,大专,北京,北京,北京,未知,未知,20-99人,咨询服务,未知
公关.csv,山西兴亚传媒有限公司,商务公关助理,3000-6000元,3000.0,6000.0,4500.0,政府公关、活动公关,政府公关,经验不限,学历不限,太原·小店·平阳路,太原·小店·平阳路,太原,小店,平阳路,20人以下,会议/展览,未知
公关.csv,海信集团,公关接待岗位（中文）(J39381),面议,未知,未知,未知,活动公关,活动公关,经验不限,本科,青岛·崂山·中韩,青岛·崂山·中韩,青岛,崂山,中韩,股份制企业,10000人以上,电子设备制造
公关.csv,七兵堂集团股份有限公司,公关经理（政府）,7000-11000元,7000.0,11000.0,9000.0,品牌公关、政府公关、商务公关,品牌公关,10年以上,大专,济南·历下·趵突泉,济南·历下·趵突泉,济南,历下,趵突泉,股份制企业,1000-9999人,人力资源服务
公关.csv,无锡达锐斯锂电材料有限公司,外联公关经理,2.5-4万,25000.0,40000.0,32500.0,甲方公司,甲方公司,5-10年,本科,无锡·新吴·旺庄,无锡·新吴·旺庄,无锡,新吴,旺庄,100-299人,矿产/采掘,未知
公关.csv,淄博宝贝贝母婴用品有限公司,商务公关,3000-6000元·13薪,3250.0,6500.0,4875.0,活动公关,活动公关,经验不限,学历不限,淄博·临淄区·雪宫街道,淄博·临淄区·雪宫街道,淄博,临淄区,雪宫街道,未知,未知,未知
公关.csv,湖北省楚荆江消防科技有限公司,公关经理,1.5-1.6万,15000.0,16000.0,15500.0,甲方公司、危机公关、品牌公关、政府公关,甲方公司,经验不限,学历不限,武汉·黄陂·盘龙经开区,武汉·黄陂·盘龙经开区,武汉,黄陂,盘龙经开区,20-99人,科学技术推广,未知
公关.csv,湖南湘建能源有限公司,商务公关,6000-10000元,6000.0,10000.0,8000.0,未知,未知,3-5年,大专,长沙·岳麓·观沙岭,长沙·岳麓·观沙岭,长沙,岳麓,观沙岭,民营,20-99人,电力/水利/热力/燃气
公关.csv,海澜集团,协作专员,5000-7000元,5000.0,7000.0,6000.0,品牌公关、门店对外公共事务、出差,品牌公关,经验不限,大专,无锡·江阴·新桥,无锡·江阴·新桥,无锡,江阴,新桥,民营,10000人以上,服装/纺织/皮革
公关.csv,山东强基亮睛医疗技术服务有限公司,公关部经理,7000-14000元,7000.0,14000.0,10500.0,未知,未知,1-3年,学历不限,济南·历下·龙洞,济南·历下·龙洞,济南,历下,龙洞,民营,20-99人,人力资源服务
公关.csv,北京东恒会展服务股份有限公司,SAE线下活动,9000-15000元,9000.0,15000.0,12000.0,未知,未知,1-3年,本科,北京·朝阳·酒仙桥,北京·朝阳·酒仙桥,北京,朝阳,酒仙桥,股份制企业,20-99人,会议/展览
公关.csv,印美(山东)文化科技有限公司,公关活动项目经理\项目执行,6000-8000元,6000.0,8000.0,7000.0,全国区域、乙方经验,全国区域,3-5年,大专,济南·槐荫·营市街,济南·槐荫·营市街,济南,槐荫,营市街,民营,100-299人,广告/营销
公关.csv,协力管理咨询(深圳)有限公司北京分公司,China Social Media Intern,90-100元/天,1980.0,2200.0,2090.0,MARKETING、EDITING,MARKETING,经验不限,本科,上海·黄浦·南京东路,上海·黄浦·南京东路,上海,黄浦,南京东路,外商独资,100-299人,咨询服务
公关.csv,中旅广西德天瀑布旅游开发有限公司,品牌公关专员,7000-8000元·13薪,7583.33,8666.67,8125.0,广告/公关公司,广告/公关公司,3-5年,本科,崇左·大新县·硕龙镇,崇左·大新县·硕龙镇,崇左,大新县,硕龙镇,国企,100-299人,旅游服务
公关.csv,大连万发联合航贸科技有限公司,高端公关总监,1-1.2万,10000.0,12000.0,11000.0,政府公关、商务公关、跨文化沟通、战略级合作管理、物流行业背景,政府公关,5-10年,本科,大连·中山·人民路,大连·中山·人民路,大连,中山,人民路,民营,20-99人,互联网
公关.csv,Beijing City International School 北京乐成国际学校,校友关系实习生 Alumni Relations Intern,150-180元/天,3300.0,3960.0,3630.0,活动公关、活动组织、文案写作、英文流利,活动公关,经验不限,本科,北京·朝阳·双井,北京·朝阳·双井,北京,朝阳,双井,其它,100-299人,学术/科研
公关.csv,河南普惠天成生物科技有限公司,外联经理,8000-15000元,8000.0,15000.0,11500.0,甲方公司、政府公关、商务公关、活动公关、外联、大客户接待、商务,甲方公司,1-3年,大专,郑州·金水·兴达路,郑州·金水·兴达路,郑州,金水,兴达路,民营,300-499人,医药制造
公关.csv,北京百普赛斯生物科技股份有限公司,品牌营销高级专员/品牌公关高级专员(J11504),1.4-1.8万,14000.0,18000.0,16000.0,品牌方向,品牌方向,3-5年,本科,北京·大兴·荣华街道,北京·大兴·荣华街道,北京,大兴,荣华街道,上市公司,500-999人,医药制造
公关.csv,英德仕(北京)人力资源服务有限公司,苏州PR公关经理,2-4万·15薪,25000.0,50000.0,37500.0,危机公关、品牌公关、媒体公关,危机公关,3-5年,本科,苏州·吴中·太湖,苏州·吴中·太湖,苏州,吴中,太湖,合资,300-499人,人力资源服务
公关.csv,伊利,冷饮市场部公关助理经理,1.5-1.7万,15000.0,17000.0,16000.0,甲方公司、品牌公关,甲方公司,1-3年,本科,北京·丰台·看丹,北京·丰台·看丹,北京,丰台,看丹,股份制企业,10000人以上,快速消费品
公关.csv,武汉积家棠商贸有限公司,商务公关经理,7000-10000元,7000.0,10000.0,8500.0,品牌公关,品牌公关,1-3年,大专,武汉·洪山·珞南,武汉·洪山·珞南,武汉,洪山,珞南,民营,20-99人,烟草/酒业
公关.csv,海南科丰达农业科技发展有限公司,公关专员,5000-6000元,5000.0,6000.0,5500.0,品牌公关、商务公关、活动公关,品牌公关,1-3年,大专,昌江·海尾镇,昌江·海尾镇,昌江,海尾镇,未知,300-499人,农/林/牧/渔,未知
公关.csv,昂特(北京)科技有限公司,公关经理,1.2-1.5万,12000.0,15000.0,13500.0,品牌公关、媒体公关、商务公关,品牌公关,3-5年,本科,北京·大兴,北京·大兴,北京,大兴,未知,民营,20-99人,电气机械/电力设备
公关.csv,陕西华商影业有限公司,商务专员,1-1.2万,10000.0,12000.0,11000.0,未知,未知,经验不限,学历不限,西安·雁塔·曲江,西安·雁塔·曲江,西安,雁塔,曲江,国企,20-99人,广播/影视
公关.csv,北京圣世百代国际文化传播有限公司,助理客户主任,8000-15000元,8000.0,15000.0,11500.0,品牌公关,品牌公关,1-3年,本科,北京·朝阳,北京·朝阳,北京,朝阳,未知,民营,20-99人,广告/营销
公关.csv,金果篮食品(平原)有限公司,总经理助理+五险一金,8000-10000元,8000.0,10000.0,9000.0,商务管理、政府关系管理,商务管理,3-5年,本科,德州·平原县·龙门街道,德州·平原县·龙门街道,德州,平原县,龙门街道,民营,300-499人,食品/饮料
公关.csv,河南雪枫通用机场管理有限公司,通用机场项目商务外联经理,5000-8000元,5000.0,8000.0,6500.0,政府公关,政府公关,3-5年,大专,南阳·宛城区·东关街道,南阳·宛城区·东关街道,南阳,宛城区,东关街道,民营,20-99人,船舶/航空/航天/火车制造
公关.csv,中京未来(北京)科技有限公司,商务公关经理,1-1.5万,10000.0,15000.0,12500.0,政府公关、活动公关、商务关系维护、项目管理、客户接待,政府公关,经验不限,大专,北京·大兴·荣华街道,北京·大兴·荣华街道,北京,大兴,荣华街道,民营,100-299人,新能源汽车
公关.csv,和府捞面,公关总监,4-6万,40000.0,60000.0,50000.0,乙方公司、危机公关、品牌公关、媒体公关,乙方公司,5-10年,大专,上海·虹口·四川北路,上海·虹口·四川北路,上海,虹口,四川北路,股份制企业,500-999人,农/林/牧/渔
公关.csv,星途自由树(福州)娱乐传媒有限公司,日结600+活动npc,300-600元/天,6600.0,13200.0,9900.0,路演活动、展览会、学生兼职,路演活动,经验不限,学历不限,福州·晋安·岳峰,福州·晋安·岳峰,福州,晋安,岳峰,100-299人,广播/影视,未知
公关.csv,大信招标集团有限公司,公关经理,1-1.5万,10000.0,15000.0,12500.0,甲方公司、商务公关,甲方公司,3-5年,学历不限,哈尔滨·松北·松北街道,哈尔滨·松北·松北街道,哈尔滨,松北,松北街道,20-99人,房地产开发,未知
公关.csv,四川沁福瑞农业科技发展有限公司,公关经理,1-1.6万,10000.0,16000.0,13000.0,品牌公关、商务公关,品牌公关,3-5年,高中,宜宾·南溪区·罗龙街道,宜宾·南溪区·罗龙街道,宜宾,南溪区,罗龙街道,股份制企业,500-999人,食品/饮料
公关.csv,协力管理咨询(深圳)有限公司北京分公司,China Social Media Intern,90-100元/天,1980.0,2200.0,2090.0,MARKETING、EDITING,MARKETING,经验不限,本科,深圳·福田·福田街道,深圳·福田·福田街道,深圳,福田,福田街道,外商独资,100-299人,咨询服务
公关.csv,印美(山东)文化科技有限公司,活动执行专员/主管/经理,5000-8000元,5000.0,8000.0,6500.0,晚会活动、发布会、展览会,晚会活动,1-3年,大专,济南·槐荫·营市街,济南·槐荫·营市街,济南,槐荫,营市街,民营,100-299人,广告/营销
公关.csv,上海誉帆环境建设有限公司南昌分公司,政府公关总监（无责底薪15-30k）,1.5-3万·13薪,16250.0,32500.0,24375.0,甲方公司、政府公关、商务公关、品牌公关、市政工程、城管局、住建局,甲方公司,3-5年,本科,吉安·青原区·河东街道,吉安·青原区·河东街道,吉安,青原区,河东街道,民营,1000-9999人,环保
公关.csv,卫康生物,公关经理,8000-15000元,8000.0,15000.0,11500.0,甲方公司、危机公关、政府公关、活动公关,甲方公司,3-5年,大专,临沂·罗庄·盛庄,临沂·罗庄·盛庄,临沂,罗庄,盛庄,民营,500-999人,医药制造
公关.csv,泸州老窖国窖酒类销售股份有限公司,公共关系建设（国窖：北京）(J14512),1.5-2.5万,15000.0,25000.0,20000.0,政府公关、商务公关,政府公关,经验不限,本科,北京·朝阳·双井,北京·朝阳·双井,北京,朝阳,双井,民营,1000-9999人,快速消费品
